Name,Latitude,Longitude,Province
MYBIRTHPLACE ST LOUISSE BIRTHING CENTER,14.6982,121.1236,RIZAL               
HOPE ALIVE HEALTHCARE ASSOCIATION INC.,14.6,121.0333,RIZAL               
QUEEN DIAMOND MATERNITY CLINIC AND HEALTH CENTER,14.4854,121.3062,RIZAL               
BIRTHRIGHT INC. - CAINTA BRANCH,14.5786,121.1222,RIZAL               
KJB MATERNITY CLINIC,14.55883,121.13285,RIZAL               
ST. MAGDALENE MEDICAL CLINIC AND LABORATORY,14.4854,121.3062,RIZAL               
ARNAIZ HOSPITAL,14.5996444,121.1079746,RIZAL               
ST. CLARE LYING IN CLINIC,14.4646,121.1929,RIZAL               
UNITED ANTIPOLO SPECIALIST HOSPITAL AND MEDICAL CENTER,14.62578,121.12251,RIZAL               
JOSEPHIA BIRTHING CLINIC,14.76011,121.19993,RIZAL               
BETONIO-BACUÑATA MEDICAL CLINIC-MACABUD BRANCH,14.808481,121.1521385,RIZAL               
DOC. K LYING-IN CLINIC,14.7313615,121.1348981,RIZAL               
BIRTHSCAPE INC.,14.62578,121.12251,RIZAL               
ANGEL'S MATERNITY CLINIC BRANCH 2,55.95,8.5,RIZAL               
ST. THERESE BIRTHING HOME,14.69669,121.12595,RIZAL               
NEPO CHILDREN'S CLINIC,14.6350995,121.108707,RIZAL               
CITY HEALTH OFFICE - ANTIPOLO CITY,14.62578,121.12251,RIZAL               
GARBE MATERNITY CLINIC,36.21067,-5.38415,RIZAL               
BLESSED TRINITY MATERNITY AND MEDICAL HOSPITAL,14.62578,121.12251,RIZAL               
SAN ISIDRO HOSPITAL INC.,14.5245587,121.1526955,RIZAL               
TAYTAY DOCTORS MULTISPECIALTY HOSPITAL INC,14.65,121.25,RIZAL               
JALA JALA RHU,14.65,121.25,RIZAL               
